"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"UniRef90_A7LQH0|g__Bacteroides.s__Bacteroides_ovatus"	"sick"	"CC"	"sickCC"	-1.92865576432034	0	0.827748220137754	0.0198059971473682	0.135608030312518	0.0392197167717348	0.150830501317061	NA	"prevalence"	37	25
"UniRef90_A7LS50"	"sick"	"CC"	"sickCC"	-1.92865576432034	0	0.827748220137754	0.0198059971473682	0.135608030312518	0.0392197167717348	0.150830501317061	NA	"prevalence"	37	25
"UniRef90_A7LS50|g__Bacteroides.s__Bacteroides_ovatus"	"sick"	"CC"	"sickCC"	-1.92865576432034	0	0.827748220137754	0.0198059971473682	0.135608030312518	0.0392197167717348	0.150830501317061	NA	"prevalence"	37	25
"UniRef90_F4NKV9"	"sick"	"CC"	"sickCC"	-4.10026368506012	0	1.76520956074079	0.0201888359734929	0.135608030312518	0.0399700828490212	0.150830501317061	NA	"prevalence"	37	33
"UniRef90_F4NKV9|g__Escherichia.s__Escherichia_coli"	"sick"	"CC"	"sickCC"	-4.10026368506012	0	1.76520956074079	0.0201888359734929	0.135608030312518	0.0399700828490212	0.150830501317061	NA	"prevalence"	37	33
"UniRef90_U9YPG6"	"sick"	"CC"	"sickCC"	-4.10026368506012	0	1.76520956074079	0.0201888359734929	0.135608030312518	0.0399700828490212	0.150830501317061	NA	"prevalence"	37	33
"UniRef90_U9YPG6|g__Escherichia.s__Escherichia_coli"	"sick"	"CC"	"sickCC"	-4.10026368506012	0	1.76520956074079	0.0201888359734929	0.135608030312518	0.0399700828490212	0.150830501317061	NA	"prevalence"	37	33
"UniRef90_A0A174Q4J4"	"sick"	"CC"	"sickCC"	0.552548805253342	-1.57857971460668	0.845338834727629	0.0235687612931508	0.152554164006576	0.046582036077408	0.169389222099666	NA	"abundance"	37	25
"UniRef90_A0A174Q4J4|g__Prevotella.s__Prevotella_copri"	"sick"	"CC"	"sickCC"	0.552548805253342	-1.57857971460668	0.845338834727629	0.0234921700922461	0.152554164006576	0.0464324581288493	0.169389222099666	NA	"abundance"	37	25
"UniRef90_I0PYL5|g__Bacteroides.s__Bacteroides_ovatus"	"sick"	"CC"	"sickCC"	-1.93670580384488	0	0.877488789817314	0.0273070502417956	0.173594819394272	0.0538684254906832	0.192387233895297	NA	"prevalence"	37	21
"UniRef90_A0A174XX49"	"sick"	"CC"	"sickCC"	0.446313266637497	-1.57857971460668	0.873554953570993	0.0343456945982594	0.182187348444374	0.067511762459082	0.2057763857272	NA	"abundance"	37	28
"UniRef90_A0A174XX49|g__Prevotella.s__Prevotella_copri"	"sick"	"CC"	"sickCC"	0.446313266637497	-1.57857971460668	0.873554953570993	0.0343412830208039	0.182187348444374	0.0675032423220928	0.2057763857272	NA	"abundance"	37	28
"UniRef90_A0A2H4TVT9"	"sick"	"CC"	"sickCC"	-3.78883756514418	-1.57857971460668	0.971928565665727	0.0353262763669053	0.182187348444374	0.0694046069318597	0.2057763857272	NA	"abundance"	37	33
"UniRef90_A0A2H4TVT9|g__Escherichia.s__Escherichia_coli"	"sick"	"CC"	"sickCC"	-3.78883756514418	-1.57857971460668	0.971928565665727	0.0346458287933999	0.182187348444374	0.0680913241340183	0.2057763857272	NA	"abundance"	37	33
"UniRef90_C0FSN2"	"sick"	"CC"	"sickCC"	2.04290528616572	-1.57857971460668	1.54462090515236	0.031775908638811	0.182187348444374	0.0625421089077999	0.2057763857272	NA	"abundance"	37	21
"UniRef90_C0FSN2|g__Roseburia.s__Roseburia_inulinivorans"	"sick"	"CC"	"sickCC"	2.04290528616572	-1.57857971460668	1.54462090515236	0.0318777895919813	0.182187348444374	0.062739385714692	0.2057763857272	NA	"abundance"	37	21
"UniRef90_A0A0E1LDK4"	"sick"	"CC"	"sickCC"	-3.6440136985739	0	1.77814310774338	0.0404292149637797	0.182187348444374	0.0792239085049718	0.2057763857272	NA	"prevalence"	37	34
"UniRef90_A0A0E1LDK4|g__Escherichia.s__Escherichia_coli"	"sick"	"CC"	"sickCC"	-3.6440136985739	0	1.77814310774338	0.0404292149637797	0.182187348444374	0.0792239085049718	0.2057763857272	NA	"prevalence"	37	34
"UniRef90_A0A0E9ESU1"	"sick"	"CC"	"sickCC"	-2.2597651284266	0	1.0754143882365	0.0356148947346619	0.182187348444374	0.0699613687423628	0.2057763857272	NA	"prevalence"	37	17
"UniRef90_A0A0J2B3T8"	"sick"	"CC"	"sickCC"	-2.31537144076994	0	1.1160592863583	0.0380240505276019	0.182187348444374	0.0746022726366783	0.2057763857272	NA	"prevalence"	37	33
"UniRef90_A0A0M2B020"	"sick"	"CC"	"sickCC"	-2.2597651284266	0	1.0754143882365	0.0356148947346618	0.182187348444374	0.0699613687423625	0.2057763857272	NA	"prevalence"	37	17
"UniRef90_A0A0M2B020|g__Enterococcus.s__Enterococcus_faecium"	"sick"	"CC"	"sickCC"	-2.2597651284266	0	1.0754143882365	0.0356148947346618	0.182187348444374	0.0699613687423625	0.2057763857272	NA	"prevalence"	37	17
"UniRef90_A0A192CAU6"	"sick"	"CC"	"sickCC"	-3.6440136985739	0	1.77814310774338	0.0404292149637797	0.182187348444374	0.0792239085049718	0.2057763857272	NA	"prevalence"	37	34
"UniRef90_A0A192CAU6|g__Escherichia.s__Escherichia_coli"	"sick"	"CC"	"sickCC"	-3.6440136985739	0	1.77814310774338	0.0404292149637797	0.182187348444374	0.0792239085049718	0.2057763857272	NA	"prevalence"	37	34
"UniRef90_A0A1D7PS63"	"sick"	"CC"	"sickCC"	-3.6440136985739	0	1.77814310774338	0.0404292149637797	0.182187348444374	0.0792239085049718	0.2057763857272	NA	"prevalence"	37	34
"UniRef90_A0A1D7PS63|g__Escherichia.s__Escherichia_coli"	"sick"	"CC"	"sickCC"	-3.6440136985739	0	1.77814310774338	0.0404292149637797	0.182187348444374	0.0792239085049718	0.2057763857272	NA	"prevalence"	37	34
"UniRef90_A0A2H4TTX9"	"sick"	"CC"	"sickCC"	-3.6440136985739	0	1.77814310774338	0.0404292149637797	0.182187348444374	0.0792239085049718	0.2057763857272	NA	"prevalence"	37	34
"UniRef90_A0A2H4TTX9|g__Escherichia.s__Escherichia_coli"	"sick"	"CC"	"sickCC"	-3.6440136985739	0	1.77814310774338	0.0404292149637797	0.182187348444374	0.0792239085049718	0.2057763857272	NA	"prevalence"	37	34
"UniRef90_A0A2H4TVT9"	"sick"	"CC"	"sickCC"	-2.31537144076995	0	1.1160592863583	0.038024050527602	0.182187348444374	0.0694046069318597	0.2057763857272	NA	"prevalence"	37	33
"UniRef90_A0A2H4TVT9|g__Escherichia.s__Escherichia_coli"	"sick"	"CC"	"sickCC"	-2.31537144076995	0	1.1160592863583	0.038024050527602	0.182187348444374	0.0680913241340183	0.2057763857272	NA	"prevalence"	37	33
"UniRef90_A0T3C6|g__Escherichia.s__Escherichia_coli"	"sick"	"CC"	"sickCC"	-1.73730058754242	0	0.81609360024882	0.0332707570478476	0.182187348444374	0.0654345708211584	0.2057763857272	NA	"prevalence"	37	24
"UniRef90_E1IVY0"	"sick"	"CC"	"sickCC"	-3.6440136985739	0	1.77814310774338	0.0404292149637797	0.182187348444374	0.0792239085049718	0.2057763857272	NA	"prevalence"	37	34
"UniRef90_E1IVY0|g__Escherichia.s__Escherichia_coli"	"sick"	"CC"	"sickCC"	-3.6440136985739	0	1.77814310774338	0.0404292149637797	0.182187348444374	0.0792239085049718	0.2057763857272	NA	"prevalence"	37	34
"UniRef90_A0A0T7A674"	"sick"	"CC"	"sickCC"	1.27566135397229	-1.57857971460668	1.32717651463977	0.0478295062412761	0.184498969941929	0.093371350815268	0.210783702165226	NA	"abundance"	37	20
"UniRef90_A0A0T7A674|g__Bacteroides.s__Bacteroides_uniformis"	"sick"	"CC"	"sickCC"	1.27566135397229	-1.57857971460668	1.32717651463977	0.0476933523114154	0.184498969941929	0.0931120487681299	0.210783702165226	NA	"abundance"	37	20
"UniRef90_A0A174NRF1"	"sick"	"CC"	"sickCC"	0.412695211019912	-1.57857971460668	0.935816221122522	0.0486618181791051	0.184498969941929	0.0949556638097139	0.210783702165226	NA	"abundance"	37	28
"UniRef90_A0A174NRF1|g__Prevotella.s__Prevotella_copri"	"sick"	"CC"	"sickCC"	0.412695211019912	-1.57857971460668	0.935816221122522	0.0493899874235189	0.184498969941929	0.0963406039893424	0.210783702165226	NA	"abundance"	37	28
"UniRef90_A0A174VLZ6"	"sick"	"CC"	"sickCC"	0.516956191251871	-1.57857971460668	0.99800259721341	0.0499106941325265	0.184498969941929	0.0973303108762623	0.210783702165226	NA	"abundance"	37	28
"UniRef90_A0A174VLZ6|g__Prevotella.s__Prevotella_copri"	"sick"	"CC"	"sickCC"	0.516956191251871	-1.57857971460668	0.99800259721341	0.0502707867538401	0.184498969941929	0.0980144215068302	0.210783702165226	NA	"abundance"	37	28
"UniRef90_A0A174Y4P3"	"sick"	"CC"	"sickCC"	0.427432456351492	-1.57857971460668	0.934982576472478	0.0461804236485148	0.184498969941929	0.0902282157686733	0.210783702165226	NA	"abundance"	37	28
"UniRef90_A0A174Y4P3|g__Prevotella.s__Prevotella_copri"	"sick"	"CC"	"sickCC"	0.427432456351492	-1.57857971460668	0.934982576472478	0.0464260566819192	0.184498969941929	0.0906967346248057	0.210783702165226	NA	"abundance"	37	28
"UniRef90_I2WAU1"	"sick"	"CC"	"sickCC"	-3.54928579227749	-1.57857971460668	0.929387247889323	0.0491950523780246	0.184498969941929	0.0959699515775725	0.210783702165226	NA	"abundance"	37	32
"UniRef90_I2WAU1|g__Escherichia.s__Escherichia_coli"	"sick"	"CC"	"sickCC"	-3.54928579227749	-1.57857971460668	0.929387247889323	0.0497033546103067	0.184498969941929	0.0969362857610956	0.210783702165226	NA	"abundance"	37	32
"UniRef90_S4EDF6"	"sick"	"CC"	"sickCC"	-6.4548227754783	-1.57857971460668	2.20123084402618	0.0464092779767409	0.184498969941929	0.0906647348711594	0.210783702165226	NA	"abundance"	37	15
"UniRef90_A0A1S8IMK6"	"sick"	"CC"	"sickCC"	-2.11907699802912	0	1.07445233094829	0.0485823074860958	0.184498969941929	0.094804374371518	0.210783702165226	NA	"prevalence"	37	16
"UniRef90_A0A1S8IMK6|g__Escherichia.s__Escherichia_coli"	"sick"	"CC"	"sickCC"	-2.11907699802912	0	1.07445233094829	0.0485823074860958	0.184498969941929	0.094804374371518	0.210783702165226	NA	"prevalence"	37	16
"UniRef90_C0FSN2"	"sick"	"CC"	"sickCC"	2.11907699802912	0	1.07445233094829	0.0485823074860957	0.184498969941929	0.0625421089077999	0.2057763857272	NA	"prevalence"	37	21
"UniRef90_C0FSN2|g__Roseburia.s__Roseburia_inulinivorans"	"sick"	"CC"	"sickCC"	2.11907699802912	0	1.07445233094829	0.0485823074860957	0.184498969941929	0.062739385714692	0.2057763857272	NA	"prevalence"	37	21
"UniRef90_D4RG23"	"sick"	"CC"	"sickCC"	-2.11907699802911	0	1.07445233094829	0.0485823074860972	0.184498969941929	0.0948043743715207	0.210783702165226	NA	"prevalence"	37	16
"UniRef90_D4RG23|g__Enterococcus.s__Enterococcus_faecium"	"sick"	"CC"	"sickCC"	-2.11907699802911	0	1.07445233094829	0.0485823074860972	0.184498969941929	0.0948043743715207	0.210783702165226	NA	"prevalence"	37	16
"UniRef90_S4DMT8"	"sick"	"CC"	"sickCC"	-2.11907699802911	0	1.07445233094829	0.0485823074860972	0.184498969941929	0.0948043743715208	0.210783702165226	NA	"prevalence"	37	16
"UniRef90_A0A0I1DLX7"	"sick"	"CC"	"sickCC"	-5.56398538523257	-1.57857971460668	1.91675049169622	0.0525523352612001	0.188809907903039	0.102342922580995	0.215125234566882	NA	"abundance"	37	22
"UniRef90_A0A0I1DLX7|g__Escherichia.s__Escherichia_coli"	"sick"	"CC"	"sickCC"	-5.56398538523257	-1.57857971460668	1.91675049169622	0.0523270288437239	0.188809907903039	0.101915939739836	0.215125234566882	NA	"abundance"	37	22
"UniRef90_Q1WUH8|g__Lactobacillus.s__Lactobacillus_ruminis"	"sick"	"CC"	"sickCC"	1.56229448548904	0	0.807544379280533	0.0530364909839996	0.188809907903039	0.103260112592103	0.215125234566882	NA	"prevalence"	37	14
"UniRef90_P59628"	"sick"	"CC"	"sickCC"	-1.63446663374754	0	0.870162765429251	0.060333865803822	0.212661942833274	0.11702755624481	0.241293930401671	NA	"prevalence"	37	19
"UniRef90_E7FSA1"	"sick"	"CC"	"sickCC"	1.47240577783418	0	0.799586839939677	0.065554434336404	0.224397871382306	0.126811484811642	0.243868240022389	NA	"prevalence"	37	11
"UniRef90_E7FSA1|g__Lactobacillus.s__Lactobacillus_ruminis"	"sick"	"CC"	"sickCC"	1.47240577783418	0	0.799586839939677	0.065554434336404	0.224397871382306	0.126811484811642	0.243868240022389	NA	"prevalence"	37	11
"UniRef90_S4EDF6"	"sick"	"CC"	"sickCC"	-1.97975432647149	0	1.07413766299079	0.0653128892835307	0.224397871382306	0.0906647348711594	0.210783702165226	NA	"prevalence"	37	15
"UniRef90_I2WAU1"	"sick"	"CC"	"sickCC"	-1.73265135697347	0	0.970600772902926	0.074239765189125	0.249333551012533	0.0959699515775725	0.210783702165226	NA	"prevalence"	37	32
"UniRef90_I2WAU1|g__Escherichia.s__Escherichia_coli"	"sick"	"CC"	"sickCC"	-1.73265135697347	0	0.970600772902926	0.074239765189125	0.249333551012533	0.0969362857610956	0.210783702165226	NA	"prevalence"	37	32
"UniRef90_A0A0E9FRS3|g__Dorea.s__Dorea_longicatena"	"sick"	"CC"	"sickCC"	0.794834533008002	-1.57857971460668	1.28604763620383	0.0803616624750609	0.261311260098478	0.154265328154366	0.272031007979109	NA	"abundance"	37	27
"UniRef90_A0A0I1DLX7"	"sick"	"CC"	"sickCC"	-1.39922547561372	0	0.801207652198958	0.0807422432888556	0.261311260098478	0.102342922580995	0.215125234566882	NA	"prevalence"	37	22
"UniRef90_A0A0I1DLX7|g__Escherichia.s__Escherichia_coli"	"sick"	"CC"	"sickCC"	-1.39922547561372	0	0.801207652198958	0.0807422432888556	0.261311260098478	0.101915939739836	0.215125234566882	NA	"prevalence"	37	22
"UniRef90_Q1WUH8"	"sick"	"CC"	"sickCC"	1.39922547561373	0	0.801207652198958	0.0807422432888542	0.261311260098478	0.154965176726392	0.272031007979109	NA	"prevalence"	37	15
"UniRef90_Q9LBQ4"	"sick"	"CC"	"sickCC"	-1.84043165491384	0	1.07445233094829	0.0867305517358288	0.266173072568578	0.165938914867256	0.272031007979109	NA	"prevalence"	37	14
"UniRef90_Q9LBQ4|g__Enterococcus.s__Enterococcus_faecium"	"sick"	"CC"	"sickCC"	-1.84043165491384	0	1.07445233094829	0.0867305517358288	0.266173072568578	0.165938914867256	0.272031007979109	NA	"prevalence"	37	14
"UniRef90_UPI000CDE3CF2"	"sick"	"CC"	"sickCC"	-1.49096554514743	0	0.868099428519842	0.0858868499373427	0.266173072568578	0.164397148882526	0.272031007979109	NA	"prevalence"	37	18
"UniRef90_UPI000CDE3CF2|g__Escherichia.s__Escherichia_coli"	"sick"	"CC"	"sickCC"	-1.49096554514743	0	0.868099428519842	0.0858868499373427	0.266173072568578	0.164397148882526	0.272031007979109	NA	"prevalence"	37	18
"UniRef90_W1ESP1"	"sick"	"CC"	"sickCC"	-1.49096554514743	0	0.868099428519843	0.085886849937343	0.266173072568578	0.164397148882526	0.272031007979109	NA	"prevalence"	37	18
"UniRef90_W1ESP1|g__Escherichia.s__Escherichia_coli"	"sick"	"CC"	"sickCC"	-1.49096554514743	0	0.868099428519843	0.085886849937343	0.266173072568578	0.164397148882526	0.272031007979109	NA	"prevalence"	37	18
"UniRef90_A0A0E9FRS3"	"sick"	"CC"	"sickCC"	0.795719432760111	-1.57857971460668	1.3360879218928	0.0882779543114575	0.268606425084435	0.168762911405499	0.274411238057722	NA	"abundance"	37	32
"UniRef90_A0A1D7PS63"	"sick"	"CC"	"sickCC"	-3.30558785133009	-1.57857971460668	0.974618825296819	0.0945411280315606	0.285225776095217	0.0792239085049718	0.2057763857272	NA	"abundance"	37	34
"UniRef90_A0A1D7PS63|g__Escherichia.s__Escherichia_coli"	"sick"	"CC"	"sickCC"	-3.30558785133009	-1.57857971460668	0.974618825296819	0.0960120576511242	0.287229348939498	0.0792239085049718	0.2057763857272	NA	"abundance"	37	34
"UniRef90_A0A174UKK8|g__Prevotella.s__Prevotella_copri"	"sick"	"CC"	"sickCC"	0.363360825673058	-1.57857971460668	1.11072989743551	0.0975708488671598	0.289460184972574	0.185621627185662	0.284879505440402	NA	"abundance"	37	27
"UniRef90_A0A174UKK8"	"sick"	"CC"	"sickCC"	0.363360825673058	-1.57857971460668	1.11072989743551	0.0984088409707771	0.289533449467741	0.187133381960342	0.284879505440402	NA	"abundance"	37	27
"UniRef90_F4NKV9"	"sick"	"CC"	"sickCC"	-3.81359070605095	-1.57857971460668	1.30614579390975	0.102568934412279	0.290969983197171	0.0399700828490212	0.150830501317061	NA	"abundance"	37	33
